GeneID;log2 FC;log10 p-value
CKMT2-AS1;0,798381758;-1,067578585
CKS1B;-0,136813714;-0,266932934
CKS2;0,131219245;-0,106122168
CLASP1;-0,448946891;-0,765736878
CLASP2;0,001767282;-0,002104509
CLASRP;-0,412134691;-0,970828235
CLBA1;-0,037363814;-0,026585395
CLC;2,274360416;-1,365138251
CLCA4-AS1;0,200372747;-0,271452153
CLCC1;0,481570872;-1,036822286
CLCF1;-1,250622332;-1,191886664
CLCN1;0,98053843;-0,595491182
CLCN2;-0,428512708;-0,685119827
CLCN3;0,905753532;-1,998744361
CLCN4;0,745611955;-0,717482865
CLCN5;-0,578078472;-1,38564004
CLCN6;-0,642560612;-1,392212622
CLCN7;-0,778408853;-2,158454342
CLDN12;1,594459165;-1,830563549
CLDN15;0,359047092;-0,987053422
CLDN23;0,656588039;-0,46720112
CLDN5;-1,025682305;-0,647073371
CLDN9;4,604650252;-1,126818009
CLDND1;-0,614924526;-2,847000341
CLDND2;0,085514329;-0,065148846
CLEC10A;-0,650058333;-0,808765761
CLEC11A;-1,248049996;-2,088103617
CLEC12A;-0,06763158;-0,078689267
CLEC12B;-1,014803051;-1,043659505
CLEC16A;-0,136636687;-0,836315191
CLEC17A;0,635438397;-0,416818071
CLEC18A;1,343852385;-0,771804737
CLEC18B;1,954528548;-0,687977547
CLEC1A;0,77366235;-0,703327971
CLEC1B;-0,699914453;-0,807257298
CLEC20A;1,414882659;-0,759816772
CLEC2B;-0,24140439;-0,701494404
CLEC2D;0,175350405;-0,898123991
CLEC2L;-2,484014927;-1,122579464
CLEC3B;0,559244151;-0,162029224
CLEC4A;1,311806119;-1,187196789
CLEC4C;1,787630597;-0,923775968
CLEC4D;-0,241621746;-0,189819129
CLEC4E;0,7872735;-0,831560437
CLEC4F;-1,547564167;-0,799162554
CLEC4O;-0,197581489;-0,059358897
CLEC5A;0,038093768;-0,039144836
CLEC6A;0,83630376;-1,024823197
CLEC7A;1,043579268;-0,841501388
CLEC9A;2,754545576;-1,003228347
CLECL1;-0,425745942;-0,223829856
CLHC1;-0,085978891;-0,045141511
CLIC1P1;-1,14825034;-1,164694717
CLIC2;-0,168182367;-0,20910557
CLIC3;-0,410557017;-0,524709029
CLIC4;-0,736683263;-0,783900625
CLIC5;0,508977129;-0,53248286
CLINT1;-0,072307229;-0,110125167
CLIP1;-0,150624389;-0,218502649
CLIP2;-1,130520943;-3,331664715
CLIP3;-0,096091765;-0,110904447
CLIP4;-0,26653326;-0,27727486
CLK1;0,502391953;-0,83738631
CLK3;-0,137503524;-0,340373316
CLK4;0,992328457;-1,156411314
CLMN;-1,017791626;-1,463535752
CLN3;0,41126856;-1,731224839
CLN5;0,89050321;-1,150162543
CLN6;0,601764093;-1,30868077
CLNK;0,545678394;-0,275215435
CLNS1A;-0,042026509;-0,105158684
CLOCK;0,094059969;-0,107701762
CLP1;-0,095505712;-0,189075443
CLPB;-0,719484256;-1,758577381
CLPP;-0,396064994;-0,792984711
CLPTM1;-0,266280065;-0,698953887
CLPTM1L;-0,445766328;-0,749410924
CLPX;0,137805715;-0,643440258
CLSPN;-0,19905378;-0,129064566
CLSTN1;-0,841791757;-2,149130172
CLTA;-0,314182025;-0,729609332
CLTB;-0,528188248;-0,875828249
CLTC;0,413726554;-0,70185402
CLTCL1;0,747783088;-1,678689916
CLU;-1,726306561;-1,212144439
CLUAP1;0,699892703;-2,227913398
CLUH;-0,570426622;-1,732093893
CLUHP3;0,255234471;-0,494308236
CLYBL;-0,395470095;-1,081120052
CMAHP;-0,178913559;-0,244882751
CMAS;-0,189419461;-0,394513111
CMBL;-0,762876494;-0,394252013
CMC1;-0,257124699;-0,704019767
CMC2;-0,589902628;-2,045332329
CMIP;-0,023651268;-0,020289042
CMKLR1;0,083490247;-0,059582152
CMPK1;-0,103783497;-0,185247779
CMPK2;-0,495842523;-0,639775962
CMSS1;-0,15450362;-0,524707528
CMTM1;3,708247424;-1,131287935
CMTM2;4,02281428;-0,991828878
CMTM3;-0,459490038;-0,987933209
CMTM4;-0,212410189;-0,332480162
CMTM5;-0,967201921;-0,686856023
CMTM6;1,115686898;-1,093092777
CMTM7;-0,440394757;-1,480328686
CMTM8;0,016784037;-0,021485382
CMTR1;-0,319541502;-2,27984444
CMTR2;1,023790339;-0,770823049
CMYA5;-0,357530625;-0,264749007
CNBD2;-1,597111831;-2,248368902
CNBP;-0,15308939;-0,665089138
CNDP1;0,266361107;-0,216948814
CNDP2;-0,236983973;-0,807688848
CNEP1R1;0,672005171;-1,517102055
CNFN;0,331737975;-0,289143672
CNGA4;1,099427188;-0,473879901
CNIH1;-0,187134788;-0,38966554
CNIH2;-0,549483013;-0,44937903
CNIH3;1,434790263;-4,724114433
CNIH4;-0,124230373;-0,53165993
CNKSR1;-0,739446833;-0,681603256
CNKSR2;-0,293315232;-0,33695104
CNN2;0,801215785;-0,661267706
CNN2P9;1,04349008;-1,297531748
CNN3;0,92178695;-0,656647071
CNN3-DT;-0,397709198;-0,242739561
CNNM1;-0,624775448;-0,24072316
CNNM2;-0,807334076;-2,402381847
CNNM3;-0,138006583;-0,251675543
CNNM3-DT;-1,104035065;-1,02775283
CNNM4;-0,168413221;-0,308935809
CNOT1;0,054027934;-0,126794758
CNOT10;0,14643721;-0,495803519
CNOT11;0,084682243;-0,412131083
CNOT2;-0,299899322;-0,769000843
CNOT3;0,971565024;-2,793373861
CNOT4;0,308130152;-0,878771913
CNOT6;0,126932553;-0,280883618
CNOT6L;-1,079000423;-0,85218885
CNOT7;0,025410746;-0,064717469
CNOT8;0,09834484;-0,234263092
CNOT9;-0,468447569;-1,496023815
CNP;-0,381820303;-1,345013757
CNPPD1;-0,221895711;-0,716229066
CNPY2;0,085636192;-0,127813079
CNPY3;0,108022839;-0,148913707
CNPY4;-0,085492581;-0,160195674
CNR1;1,450009808;-1,271358708
CNR2;1,213886991;-1,920746433
CNRIP1;-0,999081406;-0,707075508
CNST;-0,123505946;-0,321927583
CNTF;-1,108038724;-1,109804775
CNTLN;-0,562533512;-0,890165999
CNTN4-AS1;-0,117208234;-0,033431528
CNTNAP1;-0,521302346;-0,459003181
CNTNAP3;4,439353587;-2,692892255
CNTRL;0,142309697;-0,465294318
CNTROB;-0,379734607;-1,710124319
COA1;0,280104881;-0,776295326
COA3;-0,137962454;-0,111047879
COA4;-0,173914281;-0,371306112
COA5;0,129450157;-0,462134273
COA6;0,344212509;-1,079384579
COA6-AS1;-1,67758185;-1,550648008
COA7;0,615957318;-2,496880468
COA8;-0,117513241;-0,234459039
COASY;-0,202142015;-0,535960687
COBL;-0,02449336;-0,016279399
COBLL1;-0,495327111;-0,727187444
COCH;-0,096180827;-0,046592878
COG1;-0,667227;-1,993587966
COG2;0,052610853;-0,130751608
COG3;-0,264959365;-1,520984113
COG4;0,204173785;-0,32210737
COG5;0,815862736;-0,568258192
COG6;0,373396938;-0,936138281
COG7;-0,332675103;-1,862536033
COG8;0,281901411;-0,51313126
COIL;-0,251315274;-0,84174404
COL13A1;-0,060874306;-0,046874949
COL15A1;-0,700724818;-0,271765882
COL17A1;-0,252661205;-0,106799246
COL18A1;1,07961659;-0,495051931
COL19A1;0,195368631;-0,155451827
COL23A1;-1,657286871;-1,77867154
COL24A1;0,057105178;-0,043806775
COL27A1;-0,622010763;-0,396126182
COL28A1;-0,171654441;-0,127378771
COL4A3;-0,175644103;-0,105500342
COL4A4;-0,680461754;-0,450674167
COL5A1;0,027652187;-0,012850165
COL5A2;-0,27135097;-0,14938935
COL5A3;0,117996291;-0,028110858
COL6A1;-1,296219052;-1,207359859
COL6A2;-0,815687803;-1,168427581
COL6A3;-0,147283377;-0,123403083
COL6A4P2;0,323695857;-0,176422852
COL7A1;1,218167502;-1,541675412
COL8A2;-0,09731922;-0,092876463
COL9A2;0,516447317;-0,813643227
COL9A3;0,916306131;-0,262845361
COLCA1;0,747945116;-0,297653979
COLEC12;0,616281946;-0,264912167
COLGALT1;-0,292964612;-1,009652974
COLGALT2;-0,584975164;-0,525608224
COLQ;0,236314979;-1,171611236
COMMD1;-0,967929602;-1,417252027
COMMD10;-0,086158123;-0,189749972
COMMD2;0,09811585;-0,352913691
COMMD3;-0,15510639;-0,17168655
COMMD4;-0,58694928;-0,889820882
COMMD5;-0,161968624;-0,951953277
COMMD6;-0,554119462;-1,365385799
COMMD7;-0,812490753;-1,507019909
COMMD8;0,374053521;-0,715550925
COMMD9;-0,844604314;-2,508469589
COMT;-0,681438035;-2,258323072
COMTD1;-0,45696595;-0,536187323
COP1;0,942518485;-1,011103694
COPA;-0,097356375;-0,262883864
COPB1;0,215568222;-1,075448463
COPB2;0,797923459;-2,191050206
COPE;-0,273266328;-0,465062291
COPG1;-0,109654695;-0,255488886
COPG2;-0,126604789;-0,188732994
COPRS;-0,318792991;-0,36698954
COPS2;-0,665227584;-1,227128731
COPS3;-0,018354457;-0,053624716
COPS4;0,001244146;-0,003383561
COPS5;0,283474041;-2,093064042
COPS6;-0,489434534;-0,967970364
COPS7A;-0,021608082;-0,042817573
COPS7B;-0,035733338;-0,111356413
COPS8;-0,329070812;-0,638583265
COPS9;-0,763556834;-1,101018155
COPZ1;-0,121260445;-0,250364547
COPZ2;-0,79364089;-0,77317101
COQ10A;-0,187009875;-0,606309235
COQ10B;-0,291481127;-0,298716344
COQ2;-0,225334192;-1,055836633
COQ3;-0,085984093;-0,078449053
COQ4;-0,377754005;-0,871056887
COQ5;0,440820961;-0,728484371
COQ6;0,017240337;-0,042214277
COQ7;0,391952275;-0,546985844
COQ8A;-0,597694204;-1,393915044
COQ8B;0,255807758;-0,863530464
COQ9;0,372753467;-0,966219243
CORIN;2,063971969;-0,439699373
CORO1A;0,228317255;-0,312600316
CORO1B;-0,533601484;-1,232663939
CORO1C;0,386866827;-0,506046804
CORO2A;-0,147795738;-0,408273442
CORO2B;0,84086055;-0,482407213
CORO6;-1,014749731;-1,032862611
COTL1;-0,203630119;-0,297544271
COX10;-0,473433842;-0,976925803
COX10-AS1;0,035187122;-0,027325715
COX11;0,489255768;-1,244962154
COX14;-0,847560512;-1,273580334
COX15;0,71742159;-2,701374828
COX16;-0,069980143;-0,094043606
COX17;-0,370326853;-0,65672778
COX18;-0,099456362;-0,265163827
COX19;-0,213863151;-0,593689227
COX20;0,077979024;-0,136604824
COX20P1;-1,067456332;-0,420088842
COX4I1;-0,919962612;-1,466151867
COX5A;-0,727797691;-1,118475364
COX5B;-0,60948482;-1,026996307
COX5BP6;0,181424354;-0,130171083
COX6A1;-0,696879568;-1,138379539
COX6A1P2;-0,83415494;-0,811233466
COX6B1;-0,640982586;-0,902084796
COX6C;-0,708103932;-0,87099438
COX6CP1;-0,732918419;-0,281450908
COX7A2;-1,02124724;-1,576741575
COX7A2L;-0,604936208;-2,895248129
COX7B;-0,914388605;-1,298733252
COX7C;-0,990628437;-1,436233158
COX8A;-0,850138081;-1,208031027
CPA3;-0,246433321;-0,136856971
CPA5;0,029191569;-0,007461924
CPAMD8;-0,616331391;-0,876193573
CPD;1,261500807;-0,941102331
CPEB2;0,652327989;-0,949786377
CPEB3;0,151509551;-0,26747567
CPEB4;0,754451348;-1,233163531
CPED1;0,329707864;-0,307365505
CPLANE1;0,319646007;-0,577226013
CPLANE2;0,480905715;-0,343707689
CPLX1;-1,373619188;-1,123976471
CPM;-0,715619712;-1,202136758
CPNE1;0,059436975;-0,10031769
CPNE2;0,208394063;-0,21603036
CPNE3;0,482145319;-1,030041889
CPNE5;-0,462765394;-0,337645534
CPNE7;-0,448754404;-0,336006745
CPNE8;-0,521417429;-0,678200659
CPNE9;-0,728118611;-0,690817537
CPOX;0,818037273;-1,628340604
CPPED1;1,533154599;-1,042952296
CPQ;0,902139196;-1,051035098
CPS1;-0,298179657;-0,19320065
CPSF2;0,913242043;-2,434246143
CPSF3;-0,161190687;-0,339311842
CPSF4;-0,4371884;-2,491931875
CPSF6;-0,200218194;-0,322661774
CPSF7;0,376023839;-2,869940066
CPT1A;-0,22415394;-0,370819881
CPT1B;0,641253323;-0,80011841
CPT2;0,374020156;-1,101909328
CPTP;0,391640217;-0,545856042
CPVL;-0,360409817;-0,415877844
CPXM1;-0,651142271;-0,520188623
CR1;1,18741026;-1,137357082
CR2;0,95241603;-0,909554373
CR381653.1;-0,208720322;-0,111261267
CR559946.2;-0,410380934;-0,254443703
CR786580.1;2,27559986;-1,748618046
CRABP2;-0,033939732;-0,021616237
CRACD;-0,723099591;-0,327508814
CRACDL;2,169277629;-0,85001516
CRACR2A;-0,352376958;-1,403719385
CRACR2B;0,051039604;-0,057638426
CRADD;0,266783225;-0,963749468
CRAMP1;-0,245869212;-0,789034408
CRAT;-0,843068601;-2,508238267
CRB2;1,032435287;-0,485273279
CRB3;-0,095482436;-0,077140077
CRBN;-0,112359444;-0,261822492
CRCP;-0,131303156;-0,392468699
CREB1;0,767034985;-1,994998667
CREB3;-0,343370391;-0,684785144
CREB3L2;-0,122517439;-0,281492516
CREB3L4;0,260248547;-0,325075478
CREB5;2,298507256;-1,363429322
CREBBP;-0,099058671;-0,115290667
CREBL2;0,146590268;-0,318055377
CREBRF;0,305020125;-0,434636813
CREBZF;-0,144770066;-0,188092051
CREG1;-0,193932602;-0,521340173
CRELD1;1,015007759;-0,865603043
CRELD2;-0,695066603;-1,598183267
CREM;-2,719401199;-1,368335348
CRHBP;0,875498689;-0,659077653
CRIM1;-0,190927058;-0,169040207
CRIP1;-0,410827446;-0,58512181
CRIP2;-0,001074961;-0,000773553
CRIP3;0,75839647;-0,642532055
CRIPT;0,678010112;-1,889401435
CRISP3;-0,135772089;-0,06551551
CRISPLD2;0,801261153;-0,523788475
CRK;0,816798598;-1,566512535
CRKL;0,145843394;-0,341584004
CRLF3;1,115457;-2,574619262
CRLS1;0,312282092;-0,444368409
CRNKL1;0,206558981;-0,529496017
CROCC;-0,286962225;-0,907289214
CROCC2;-0,684283519;-0,347429759
CROCCP2;0,762720524;-1,263678567
CROCCP3;1,07834499;-2,822688426
CROT;0,277983391;-0,649191418
CRPPA;-1,391583004;-1,061138163
CRTAM;1,202373815;-2,906216102
CRTAP;-0,544764905;-2,229495575
CRTC1;-0,07398926;-0,570985277
CRTC2;-0,559916582;-1,168393677
CRTC3;-0,88565135;-1,91204707
CRY1;-0,536539093;-0,847018445
CRY2;-0,4049175;-1,062876176
CRYBB1;-0,246912032;-0,091909234
CRYBB2P1;-0,268561461;-0,556471186
CRYBG1;-0,206271485;-0,194623744
CRYBG2;0,632614259;-0,56243398
CRYBG3;-0,095713347;-0,140927973
CRYGS;0,182621927;-0,226070806
CRYL1;-0,719662712;-2,055377482
CRYZ;0,022963355;-0,016576066
CRYZL1;-0,324127833;-1,143340986
CRYZL2P;-0,614230537;-1,151191242
CS;-0,466527581;-1,570828228
CSAD;1,07084828;-2,265731772
CSDE1;-0,349443954;-1,224921503
CSE1L;0,366280759;-2,598321577
CSF1;1,878929662;-1,865724072
CSF1R;-0,834238505;-1,298007103
CSF2RB;2,388262028;-1,188127516
CSF3R;2,462990471;-1,366508865
CSGALNACT1;-0,186867077;-0,379005637
CSGALNACT2;-0,482713013;-0,540949637
CSGALNACT2-DT;0,475803818;-0,589909477
CSK;0,120596559;-0,169091157
CSKMT;0,090444427;-0,155054194
CSNK1A1;-0,014958058;-0,036012508
CSNK1D;-0,18764247;-0,303978522
CSNK1E;-0,657087946;-1,375418669
CSNK1G1;0,089016273;-0,211454889
CSNK1G2;-0,003099239;-0,00605144
CSNK1G2P1;0,266133038;-0,142876372
CSNK1G3;-0,207742299;-0,359481196
CSNK2A1;-0,243459132;-0,737810307
CSNK2A2;-0,72853883;-2,625128743
CSNK2A3;-1,472784854;-0,542028289
CSNK2B;0,008876555;-0,002984449
CSPP1;-0,116954912;-0,375507914
CSRNP1;-2,033129108;-1,068819473
CSRNP2;0,524159895;-1,657818081
CSRP1;-0,512395555;-1,739293855
CST3;-1,280346954;-1,823852522
CST7;-0,175392411;-0,151245229
CSTA;-0,640324842;-1,052411899
CSTB;-0,067888856;-0,087764587
CSTF1;0,21631699;-0,71853703
CSTF2;0,384681244;-0,892262008
CSTF2T;0,383158051;-0,906189627
CSTF3;0,475277497;-0,857790875
CTBP1;-0,070794181;-0,308797781
CTBP1-AS;-0,402889969;-0,407787148
CTBP1-DT;-0,472239;-1,103023826
CTBP2;0,618930016;-0,989459052
CTBS;1,48082264;-1,236248386
CTC-338M12.4;0,710854016;-1,027166929
CTC1;-0,002005136;-0,003166388
CTCF;0,240975998;-0,553631853
CTDNEP1;-0,050305491;-0,06004332
CTDP1;-0,224551835;-0,369089
CTDSP1;0,108434079;-0,175155432
CTDSP2;0,626198972;-0,754774137
CTDSPL;-1,287035659;-1,107156743
CTDSPL2;-0,108089702;-0,12494537
CTF1;0,346154508;-0,188500751
CTH;-0,488017291;-0,281255925
CTLA4;-1,53217151;-1,794998324
CTNNA1;-0,467175123;-1,16376839
CTNNAL1;-0,115276242;-0,100416148
CTNNB1;-0,22915954;-0,590353403
CTNNBIP1;-0,509719859;-1,666093859
CTNNBL1;-0,789264306;-1,438119414
CTNND1;-0,008489993;-0,009118705
CTNS;0,360295607;-1,444705561
CTPS1;-0,667844278;-0,966742967
CTPS2;-0,214956567;-0,98732179
CTR9;0,817617099;-2,241324527
CTRC;-0,559858617;-0,361317225
CTRL;-1,027084962;-0,435163756
CTSA;-0,479909822;-1,20089859
CTSB;-0,961776236;-2,926830626
CTSC;0,353819817;-0,774002553
CTSD;-0,761932071;-1,187822265
CTSF;-1,189936699;-1,640812072
CTSG;-1,244778985;-1,10333317
CTSH;-0,761806684;-1,580171191
CTSK;-1,212672882;-2,149739549
CTSL;-0,454065482;-0,365830801
CTSS;0,446844083;-1,025649036
CTSW;-0,845660558;-0,917052908
CTSZ;-0,170670388;-0,303526852
CTTNBP2NL;0,123712379;-0,132559456
CTU1;0,236832435;-0,407618841
CTU2;-0,788873436;-1,852681505
CUBN;-0,601681422;-1,012000926
CUEDC1;0,974694644;-1,560969334
CUEDC2;-0,621354764;-0,918284633
CUL1;-0,410078154;-2,400146952
CUL2;-0,033605605;-0,06098672
CUL3;0,180762459;-0,222222265
CUL4A;-0,174497731;-0,822248034
CUL4B;0,621817788;-0,907713842
CUL5;-0,229676754;-0,268687785
CUL7;0,0394598;-0,099505151
CUL9;-0,291690864;-2,704915486
CUTALP;1,558336558;-1,261399305
CUTC;-0,036571353;-0,110333866
CUX1;-0,775131175;-1,836476139
CUX2;-0,031220439;-0,018087631
CWC15;-0,472283367;-0,876489232
CWC22;0,117367813;-0,601016354
CWC27;-0,743028472;-1,312859521
CWF19L1;-0,207876399;-0,694585704
CWF19L2;0,477771479;-1,660424515
CX3CR1;1,703249366;-1,542124001
CXCL1;-0,789582188;-0,274116485
CXCL10;-0,985541373;-0,414029243
CXCL16;-0,855575538;-0,999753746
CXCL3;-4,625273635;-0,684925251
CXCL5;-0,685316413;-0,549812222
CXCL8;-4,460120877;-0,63001274
CXCL9;-1,327432056;-1,031708621
CXCR1;4,567497092;-1,068602575
CXCR2;5,356169738;-1,034584058
CXCR2P1;-0,000318653;-0,000419789
CXCR3;0,029934198;-0,021594492
CXCR4;-1,63756186;-2,017235319
CXCR5;0,546933758;-0,792694434
CXCR6;1,803625375;-1,065333649
CXorf38;0,494817375;-1,289200602
CXorf56;-0,137471412;-0,565399374
CXorf65;0,03676725;-0,022177545
CXXC1;-0,283341389;-0,694889469
CXXC5;-0,848880532;-1,845627062
CYB561;-0,187248784;-0,179606928
CYB561A3;-0,393094946;-0,874476695
CYB561D1;0,943168282;-2,382029735
CYB561D2;-0,237007942;-0,389170404
CYB5A;-0,103876958;-0,119455415
CYB5B;0,170008888;-0,422863518
CYB5D1;0,49144786;-0,575501246
CYB5D2;0,024036488;-0,033263825
CYB5R1;-0,110013127;-0,316810088
CYB5R2;-2,048093129;-0,700933625
CYB5R3;-0,533123569;-1,157798058
CYB5R4;0,963945055;-1,158801879
CYB5RL;0,602615776;-0,845163981
CYBA;-0,271352197;-0,569252138
CYBB;-0,024210554;-0,028741943
CYBC1;0,966740451;-1,830133963
CYBRD1;0,954790568;-1,369148588
CYC1;-0,794394326;-1,87435826
CYCS;-0,270371943;-0,916933922
CYCSP34;0,735895578;-0,58808276
CYFIP1;-0,384035877;-0,276786847
CYFIP2;-0,215301795;-0,533073614
CYHR1;0,439715473;-1,399415523
CYLD;-0,148952997;-0,402469436
CYP1B1;0,111431058;-0,10842065
CYP1B1-AS1;0,113215897;-0,128472188
CYP20A1;0,335985944;-0,906183751
CYP24A1;-0,277744433;-0,142687267
CYP27A1;0,584780662;-0,469904568
CYP27B1;-0,762292824;-1,322319117
CYP2C8;-0,494138809;-0,28014968
CYP2D6;-0,847949271;-0,581716651
CYP2D7;0,377908832;-0,374049472
CYP2E1;-0,11480571;-0,128459595
CYP2J2;-0,421237829;-0,516496434
CYP2R1;-0,287612861;-0,739380573
CYP2S1;-1,100494425;-1,9198776
CYP2T1P;0,881492527;-1,360457056
CYP2U1;0,526771936;-1,179484749
CYP46A1;-1,336840493;-1,351793354
CYP4F12;3,280848944;-4,705802985
CYP4F22;-1,343289929;-1,520004238
CYP4F29P;-3,112528158;-1,295340483
CYP4F3;5,014461543;-1,442309496
CYP4F35P;-0,430614938;-0,43185085
CYP4V2;0,653091915;-2,047480798
CYP51A1;-0,210996156;-0,116595887
CYP7B1;1,728415999;-0,677161881
CYREN;-0,052563807;-0,080463304
CYRIA;-0,128165984;-0,115521811
CYRIB;0,82625888;-1,152329794
CYSLTR1;0,942269763;-1,441558486
CYSLTR2;0,318618944;-1,358145678
CYSTM1;1,241047235;-0,595748933
CYTH1;-0,000424416;-0,001120757
CYTH2;0,158108345;-0,345450154
CYTH3;-0,347038132;-0,509119478
CYTH4;0,736965594;-1,054650653
CYTIP;-0,133135499;-0,176960253
CYTL1;-1,344905904;-1,109797289
CYTOR;0,383455919;-0,757203166
CYYR1;1,442205952;-1,222439582
CZIB;0,068109454;-0,113816769
D2HGDH;-0,40497477;-1,010610722
DAAM1;-0,333681927;-0,660291418
DAB1;0,641325231;-0,387620921
DAB2;0,291795099;-0,481209481
DAB2IP;0,672895519;-0,485227239
DACH1;1,085169801;-0,820302444
DACT1;-0,657719105;-0,298627848
DACT3;-1,928900867;-1,391840233
DAD1;-0,19727327;-0,289503308
DAG1;-0,314395495;-0,6386909
DAGLA;-0,799052522;-0,903690502
DAGLB;0,113649721;-0,334703361
DALRD3;-0,124105954;-0,272152873
DANCR;-0,589813303;-1,148137997
DAP;-0,232298707;-0,386061505
DAP3;-0,359692275;-1,39516367
DAPK1;-0,584246914;-0,67419379
DAPK2;3,379326583;-1,676706587
DAPK3;0,301837581;-0,550107619
DAPP1;0,89409228;-1,63895256
DARS1;-0,156282631;-0,669021227
DARS1-AS1;0,544652304;-1,401051051
DARS2;0,927104856;-2,351455674
DAXX;-0,74099724;-0,5817327
DAZAP1;-0,240854171;-0,98465352
DAZAP2;0,279487754;-0,385333916
DAZAP2P1;-1,961615447;-2,061704474
DBF4;-0,872483372;-1,11563144
DBF4B;0,484246833;-1,127101347
DBH-AS1;-0,571404933;-0,948295758
DBI;-0,456479108;-0,63391051
DBIL5P;0,336591352;-0,138584295
DBN1;1,049279825;-2,000312518
DBNDD1;0,711398781;-0,993981356
DBNDD2;0,330799857;-0,631329973
DBNL;0,322676963;-0,867226508
DBP;-0,083839345;-0,135886711
DBR1;0,539356178;-1,878748624
DBT;0,761235691;-2,178228355
DCAF1;-0,464481567;-1,516900119
DCAF10;0,535926811;-1,299506577
DCAF12;2,230967625;-1,324133826
DCAF13;0,059148348;-0,107645378
DCAF16;-0,318417797;-0,535188924
DCAF17;0,311761311;-0,583032597
DCAF4;0,088114997;-0,33123416
DCAF4L1;0,913794043;-1,635803851
DCAF5;-0,249301615;-1,616196181
DCAF6;0,348477205;-0,924892326
DCAF7;0,531144347;-1,28018044
DCAF8;-0,009010375;-0,043027207
DCAKD;-0,152981924;-0,324316274
DCBLD1;-0,412352917;-0,732688874
DCBLD2;-0,745621219;-0,954479432
DCHS1;-0,257900704;-0,398913767
DCK;0,75796553;-1,271860327
DCLK2;0,086006614;-0,043106601
DCLRE1A;0,667354494;-1,27399484
DCLRE1B;-0,10924042;-0,239329338
DCLRE1C;0,095882305;-0,178558419
DCP1A;-0,2519827;-0,451323546
DCP2;0,83534353;-1,306870129
DCPS;-0,38579215;-0,913059569
DCST1;0,723647879;-0,650695259
DCST1-AS1;-1,495083736;-0,755980411
DCST2;-0,360582869;-0,515579419
DCT;-0,199831705;-0,186118798
DCTD;-0,659192195;-3,381775601
DCTN1;-0,163385982;-0,602122773
DCTN2;-0,059964789;-0,170424614
DCTN3;-0,641770601;-1,17130539
DCTN4;-0,347244639;-0,39777332
DCTN5;-0,023443413;-0,111102492
DCTN6;-1,598430379;-1,846806695
DCTPP1;-0,29736447;-0,78696994
DCUN1D1;0,413098995;-0,46750839
DCUN1D2;0,165607166;-0,749498403
DCUN1D3;-0,456718081;-0,679572073
DCUN1D4;0,152100769;-0,220224091
DCUN1D5;-0,157407181;-0,697577718
DCXR;-0,766587737;-1,218614567
DDA1;-0,519993968;-1,048753014
DDB1;-0,208172471;-0,560729224
DDB2;-0,643643343;-1,890547054
DDHD1;-0,675813781;-1,525196153
DDHD2;-0,017656066;-0,032987933
DDI2;0,140315382;-0,236845201
DDIAS;1,76578385;-3,137988977
DDIT3;-0,705918121;-1,00203265
DDIT4;-2,250482075;-1,404183252
DDO;-0,523082687;-0,390210146
DDOST;-0,359003464;-1,438225143
DDR2;-1,103068782;-1,026554463
DDRGK1;-0,455580137;-1,102885901
DDX1;0,101795596;-0,392617082
DDX10;-0,546485786;-1,435243346
DDX11;-0,584293847;-0,444049268
DDX11L2;-0,645498349;-0,258246285
DDX12P;0,242447608;-0,202587911
DDX17;0,552629399;-1,698795177
DDX18;0,064768633;-0,179065901
DDX19A;-0,128889949;-0,360016157
DDX19B;-0,95448562;-1,937981599
DDX20;-0,192134621;-0,413075082
DDX21;-0,463354461;-0,479045612
DDX23;0,38753012;-2,096899632
DDX27;-0,680277404;-2,067709343
DDX28;-0,594784503;-1,472659339
DDX31;0,587494723;-1,071024385
DDX39A;-1,073559549;-1,470714495
DDX39B;-4,044088316;-1,22186948
DDX3X;0,223047596;-0,273358213
DDX41;-0,74384214;-1,50345789
DDX42;-0,343091621;-1,708260646
DDX43;0,340257194;-0,255769217
DDX46;0,117793602;-0,512010605
DDX47;-1,529858496;-1,611815349
DDX49;-0,520764486;-1,365007192
DDX5;-0,050595459;-0,143607674
DDX50;-0,146816924;-0,404753079
DDX50P1;0,053517135;-0,027804528
DDX52;-0,452315114;-0,960904862
DDX54;-0,857264462;-2,41692906
DDX55;0,096604406;-0,187406104
DDX56;-0,533653407;-1,20187394
DDX58;0,351269851;-0,416835592
DDX59;0,409680154;-1,04162362
DDX6;0,019628807;-0,03065062
